objectid,loc,district,idesigdate1,idesigdate2,ddesigdate,intdesigdate
15038,604-36 S Washington Sq,SH,,,3/10/1999,
15039,604-36 S Washington Sq,SH,,,3/10/1999,
15040,604-36 S Washington Sq,SH,,,3/10/1999,
15041,604-36 S Washington Sq,SH,,,3/10/1999,
15042,604-36 S Washington Sq,SH,,,3/10/1999,
15043,604-36 S Washington Sq,SH,,,3/10/1999,
15359,604-36 S Washington Sq,SH,,,3/10/1999,
15360,604-36 S Washington Sq,SH,,,3/10/1999,
15361,604-36 S Washington Sq,SH,,,3/10/1999,
15362,604-36 S Washington Sq,SH,,,3/10/1999,
15363,604-36 S Washington Sq,SH,,,3/10/1999,
15364,604-36 S Washington Sq,SH,,,3/10/1999,
15365,604-36 S Washington Sq,SH,,,3/10/1999,
15366,604-36 S Washington Sq,SH,,,3/10/1999,
15367,604-36 S Washington Sq,SH,,,3/10/1999,
15368,604-36 S Washington Sq,SH,,,3/10/1999,
15369,604-36 S Washington Sq,SH,,,3/10/1999,
15370,604-36 S Washington Sq,SH,,,3/10/1999,
15371,604-36 S Washington Sq,SH,,,3/10/1999,
15372,604-36 S Washington Sq,SH,,,3/10/1999,
15373,604-36 S Washington Sq,SH,,,3/10/1999,
15374,604-36 S Washington Sq,SH,,,3/10/1999,
15375,604-36 S Washington Sq,SH,,,3/10/1999,
15376,604-36 S Washington Sq,SH,,,3/10/1999,
15377,604-36 S Washington Sq,SH,,,3/10/1999,
15378,604-36 S Washington Sq,SH,,,3/10/1999,
15379,604-36 S Washington Sq,SH,,,3/10/1999,
15799,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15800,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15801,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15802,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15803,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15804,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15805,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15806,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15807,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15808,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15809,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15810,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15811,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15812,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15813,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15814,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15815,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15816,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15817,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15818,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15819,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15820,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15821,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15822,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15823,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15824,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15825,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15826,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15827,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15828,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15829,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
16237,115 Chestnut St,OC,5/26/1970,,12/12/2003,
16238,318 S Camac St,,2/28/1961,,,
16239,1511 Green St,SG,,,10/11/2000,
16240,410 S 12th St,,2/28/1961,,,
16241,1612 Mount Vernon St,SG,,,10/11/2000,
16242,137 Carpenter St,,3/11/1957,,,
16243,1225 Spruce St,,2/27/1962,,,
16244,436 Fulton St,,5/7/1973,,,
16245,2007 Pine St,RF,,,2/8/1995,
16246,2007 Pine St,RF,,,2/8/1995,
16247,1209 Spruce St,,6/25/1963,,,
16248,833 S 3rd St,,8/31/1973,,,
16249,4210 Spruce St,,5/25/1965,,,
16250,420 S Carlisle St,RF,9/28/1965,,2/8/1995,
16251,4221 Main St,MAN,,,12/14/1983,
16252,300 N Chris Columbus Blvd,OC,8/26/1987,,12/12/2003,
16253,1630 North St,SG,,,10/11/2000,
16254,2501 S 19th St,GE,,,11/10/1999,
16255,1039 Lombard St,,9/27/1960,,,
16256,2530 S 17th St,GE,,,11/10/1999,
16257,1832 Fairmount Ave,SG,,,10/11/2000,
16258,25 Bank St,OC,11/4/1976,,12/12/2003,
16259,25 Bank St,OC,11/4/1976,,12/12/2003,
16260,25 Bank St,OC,11/4/1976,,12/12/2003,
16261,25 Bank St,OC,11/4/1976,,12/12/2003,
16262,418 S 7th St,SH,4/30/1957,,3/10/1999,
16263,1431 Lombard St,RF,,,2/8/1995,
16264,243 S 3rd St,SH,,,3/10/1999,
16265,3450 W Queen Ln,TEF,,,10/9/2009,
16266,417 Fulton St,,5/7/1973,,,
16267,2201 Madison Sq,,9/28/1971,,,
16268,257 S 16th St,RF,,,2/8/1995,
16269,1935 Pine St,RF,,,2/8/1995,
15044,604-36 S Washington Sq,SH,,,3/10/1999,
15045,604-36 S Washington Sq,SH,,,3/10/1999,
15046,604-36 S Washington Sq,SH,,,3/10/1999,
15047,604-36 S Washington Sq,SH,,,3/10/1999,
15048,604-36 S Washington Sq,SH,,,3/10/1999,
15049,604-36 S Washington Sq,SH,,,3/10/1999,
15050,604-36 S Washington Sq,SH,,,3/10/1999,
15841,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15051,604-36 S Washington Sq,SH,,,3/10/1999,
15052,604-36 S Washington Sq,SH,,,3/10/1999,
15053,604-36 S Washington Sq,SH,,,3/10/1999,
15054,604-36 S Washington Sq,SH,,,3/10/1999,
15055,604-36 S Washington Sq,SH,,,3/10/1999,
15056,604-36 S Washington Sq,SH,,,3/10/1999,
15057,604-36 S Washington Sq,SH,,,3/10/1999,
15058,604-36 S Washington Sq,SH,,,3/10/1999,
15059,604-36 S Washington Sq,SH,,,3/10/1999,
15060,604-36 S Washington Sq,SH,,,3/10/1999,
15061,604-36 S Washington Sq,SH,,,3/10/1999,
15062,604-36 S Washington Sq,SH,,,3/10/1999,
15063,604-36 S Washington Sq,SH,,,3/10/1999,
15064,604-36 S Washington Sq,SH,,,3/10/1999,
15380,604-36 S Washington Sq,SH,,,3/10/1999,
15381,604-36 S Washington Sq,SH,,,3/10/1999,
15382,604-36 S Washington Sq,SH,,,3/10/1999,
15383,604-36 S Washington Sq,SH,,,3/10/1999,
15384,604-36 S Washington Sq,SH,,,3/10/1999,
15385,604-36 S Washington Sq,SH,,,3/10/1999,
15386,604-36 S Washington Sq,SH,,,3/10/1999,
15387,604-36 S Washington Sq,SH,,,3/10/1999,
15388,604-36 S Washington Sq,SH,,,3/10/1999,
15389,604-36 S Washington Sq,SH,,,3/10/1999,
15390,604-36 S Washington Sq,SH,,,3/10/1999,
15391,604-36 S Washington Sq,SH,,,3/10/1999,
15392,604-36 S Washington Sq,SH,,,3/10/1999,
15393,604-36 S Washington Sq,SH,,,3/10/1999,
15394,604-36 S Washington Sq,SH,,,3/10/1999,
15395,604-36 S Washington Sq,SH,,,3/10/1999,
15396,604-36 S Washington Sq,SH,,,3/10/1999,
15397,604-36 S Washington Sq,SH,,,3/10/1999,
15398,604-36 S Washington Sq,SH,,,3/10/1999,
15399,604-36 S Washington Sq,SH,,,3/10/1999,
15400,604-36 S Washington Sq,SH,,,3/10/1999,
15830,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15831,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15832,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15833,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15834,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15835,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15836,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15837,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15838,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15839,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15840,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15842,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15843,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15844,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15845,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15846,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15847,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15848,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15849,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15850,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15851,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15852,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15853,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15854,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15855,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15856,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15857,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15858,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15859,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15860,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
16270,3472 W Penn St,TEF,,,10/9/2009,
16271,117 League St,,6/24/1958,,,
16272,404 S 22nd St,RF,,,2/8/1995,
16273,2205 Madison Sq,,9/28/1971,,,
16274,2010 Brandywine St,SG,5/1/1975,,10/11/2000,
16275,4309 Main St,MAN,,,12/14/1983,
16276,917-33 Chestnut St,,9/26/1961,,,
16277,3214 Powelton Ave,,11/2/1972,,,
16278,405 S 17th St,RF,,,2/8/1995,
16279,1221-23 Locust St,,11/6/1980,,,
16280,2538 S 17th St,GE,,,11/10/1999,
16281,1645 Spring Garden St,SG,12/31/1984,,10/11/2000,
16282,2000-24 Arch St,,8/6/1981,,,
16283,11 Shurs Ln,MAN,,,12/14/1983,
16284,333 South St,,1/22/1963,,,
15869,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
16285,3455 Midvale Ave,TEF,,,10/9/2009,
16286,761 S Front St,,6/24/1958,29-Oct-63,,
16287,7127 Germantown Ave,,5/28/1957,,,
16288,325 Gaskill St,SH,1/22/1963,,3/10/1999,
16289,319 S 16th St,RF,,,2/8/1995,
16290,919 Spruce St,,4/5/1973,,,
16291,2006 Mount Vernon St,SG,11/6/1975,,10/11/2000,
16292,2310 Locust St,RF,,,2/8/1995,
16293,2203 Mount Vernon St,SG,12/5/1974,,10/11/2000,
16294,710-20 Montrose St,,11/30/1971,,,
16295,1621 Green St,SG,,,10/11/2000,
16296,109 Bainbridge St,,6/24/1958,,,
16297,1510 Waverly St,RF,,,2/8/1995,
16298,320 St James Pl,SH,,,3/10/1999,
16299,4 Willings Alley Mews,SH,,,3/10/1999,
16300,2047 Green St,SG,5/1/1975,,10/11/2000,
16301,6333 Drexel Rd,OF,,,1/1/3000,
15065,604-36 S Washington Sq,SH,,,3/10/1999,
15066,604-36 S Washington Sq,SH,,,3/10/1999,
15067,604-36 S Washington Sq,SH,,,3/10/1999,
15068,604-36 S Washington Sq,SH,,,3/10/1999,
15069,604-36 S Washington Sq,SH,,,3/10/1999,
15070,604-36 S Washington Sq,SH,,,3/10/1999,
15870,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
19995,111 S 15th St,,8/2/1973,,,
15071,604-36 S Washington Sq,SH,,,3/10/1999,
15072,604-36 S Washington Sq,SH,,,3/10/1999,
15073,604-36 S Washington Sq,SH,,,3/10/1999,
15074,604-36 S Washington Sq,SH,,,3/10/1999,
15075,604-36 S Washington Sq,SH,,,3/10/1999,
15076,604-36 S Washington Sq,SH,,,3/10/1999,
15077,604-36 S Washington Sq,SH,,,3/10/1999,
15078,604-36 S Washington Sq,SH,,,3/10/1999,
15079,604-36 S Washington Sq,SH,,,3/10/1999,
15080,604-36 S Washington Sq,SH,,,3/10/1999,
15081,604-36 S Washington Sq,SH,,,3/10/1999,
15082,604-36 S Washington Sq,SH,,,3/10/1999,
15083,604-36 S Washington Sq,SH,,,3/10/1999,
15084,604-36 S Washington Sq,SH,,,3/10/1999,
15085,604-36 S Washington Sq,SH,,,3/10/1999,
15401,604-36 S Washington Sq,SH,,,3/10/1999,
15402,604-36 S Washington Sq,SH,,,3/10/1999,
15403,604-36 S Washington Sq,SH,,,3/10/1999,
15404,604-36 S Washington Sq,SH,,,3/10/1999,
15405,604-36 S Washington Sq,SH,,,3/10/1999,
15406,604-36 S Washington Sq,SH,,,3/10/1999,
15407,604-36 S Washington Sq,SH,,,3/10/1999,
15408,604-36 S Washington Sq,SH,,,3/10/1999,
15409,604-36 S Washington Sq,SH,,,3/10/1999,
15410,604-36 S Washington Sq,SH,,,3/10/1999,
15411,604-36 S Washington Sq,SH,,,3/10/1999,
15412,604-36 S Washington Sq,SH,,,3/10/1999,
15413,604-36 S Washington Sq,SH,,,3/10/1999,
15414,604-36 S Washington Sq,SH,,,3/10/1999,
15415,604-36 S Washington Sq,SH,,,3/10/1999,
15416,604-36 S Washington Sq,SH,,,3/10/1999,
15417,604-36 S Washington Sq,SH,,,3/10/1999,
15418,604-36 S Washington Sq,SH,,,3/10/1999,
15419,604-36 S Washington Sq,SH,,,3/10/1999,
15420,604-36 S Washington Sq,SH,,,3/10/1999,
15421,604-36 S Washington Sq,SH,,,3/10/1999,
15861,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15862,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15863,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15864,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15865,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15866,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15867,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15868,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15871,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15872,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15873,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15874,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15875,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15876,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15877,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15878,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15879,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15880,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15881,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15882,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15883,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15884,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15885,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15886,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15887,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15888,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15889,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15890,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
15891,1806-18 Rittenhouse Sq,RF,,,2/8/1995,
21097,130 S 18th St,RF,4/8/1970,,2/8/1995,
21098,130 S 18th St,RF,4/8/1970,,2/8/1995,
21099,130 S 18th St,RF,4/8/1970,,2/8/1995,
21100,130 S 18th St,RF,4/8/1970,,2/8/1995,
21101,130 S 18th St,RF,4/8/1970,,2/8/1995,
21102,130 S 18th St,RF,4/8/1970,,2/8/1995,
21103,130 S 18th St,RF,4/8/1970,,2/8/1995,
21104,130 S 18th St,RF,4/8/1970,,2/8/1995,
21105,130 S 18th St,RF,4/8/1970,,2/8/1995,
21106,130 S 18th St,RF,4/8/1970,,2/8/1995,
21107,130 S 18th St,RF,4/8/1970,,2/8/1995,
21108,130 S 18th St,RF,4/8/1970,,2/8/1995,
21109,130 S 18th St,RF,4/8/1970,,2/8/1995,
21110,130 S 18th St,RF,4/8/1970,,2/8/1995,
21111,130 S 18th St,RF,4/8/1970,,2/8/1995,
21112,130 S 18th St,RF,4/8/1970,,2/8/1995,
21113,130 S 18th St,RF,4/8/1970,,2/8/1995,
21114,130 S 18th St,RF,4/8/1970,,2/8/1995,
21115,130 S 18th St,RF,4/8/1970,,2/8/1995,
21116,130 S 18th St,RF,4/8/1970,,2/8/1995,
21117,130 S 18th St,RF,4/8/1970,,2/8/1995,
21118,130 S 18th St,RF,4/8/1970,,2/8/1995,
21119,130 S 18th St,RF,4/8/1970,,2/8/1995,
21120,130 S 18th St,RF,4/8/1970,,2/8/1995,
21121,130 S 18th St,RF,4/8/1970,,2/8/1995,
21122,130 S 18th St,RF,4/8/1970,,2/8/1995,
21123,130 S 18th St,RF,4/8/1970,,2/8/1995,
21124,130 S 18th St,RF,4/8/1970,,2/8/1995,
21125,130 S 18th St,RF,4/8/1970,,2/8/1995,
21474,1 Academy Cir,,6/26/1956,,,
21475,1 Academy Cir,,6/26/1956,,,
21476,1 Academy Cir,,6/26/1956,,,
21477,1 Academy Cir,,6/26/1956,,,
21478,1 Academy Cir,,6/26/1956,,,
21479,1 Academy Cir,,6/26/1956,,,
21480,1 Academy Cir,,6/26/1956,,,
21481,1 Academy Cir,,6/26/1956,,,
21482,1 Academy Cir,,6/26/1956,,,
21483,1 Academy Cir,,6/26/1956,,,
21484,1 Academy Cir,,6/26/1956,,,
20694,558 N 23rd St,SG,,,10/11/2000,
21485,1 Academy Cir,,6/26/1956,,,
21486,1 Academy Cir,,6/26/1956,,,
21487,1 Academy Cir,,6/26/1956,,,
21488,1 Academy Cir,,6/26/1956,,,
21489,1 Academy Cir,,6/26/1956,,,
21490,1 Academy Cir,,6/26/1956,,,
21491,1 Academy Cir,,6/26/1956,,,
21492,1 Academy Cir,,6/26/1956,,,
21493,1 Academy Cir,,6/26/1956,,,
21494,1 Academy Cir,,6/26/1956,,,
21495,1 Academy Cir,,6/26/1956,,,
21496,1 Academy Cir,,6/26/1956,,,
21497,1 Academy Cir,,6/26/1956,,,
21498,1 Academy Cir,,6/26/1956,,,
21499,1 Academy Cir,,6/26/1956,,,
21500,1 Academy Cir,,6/26/1956,,,
21501,1 Academy Cir,,6/26/1956,,,
21502,1 Academy Cir,,6/26/1956,,,
21503,1 Academy Cir,,6/26/1956,,,
21504,1 Academy Cir,,6/26/1956,,,
21505,1 Academy Cir,,6/26/1956,,,
20250,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20251,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20252,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20253,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20254,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20255,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20695,554 N 23rd St,SG,,,10/11/2000,
20256,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20257,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20258,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20259,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20260,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20261,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20262,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20263,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20264,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20265,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20266,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20267,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20268,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20269,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20270,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20271,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20272,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20273,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20696,564 N 23rd St,SG,3/1/1979,,10/11/2000,
20697,556 N 23rd St,SG,,,10/11/2000,
20698,560 N 23rd St,SG,,,10/11/2000,
20699,2313 Pennsylvania Ave,SG,,,10/11/2000,
20700,552 N 23rd St,SG,,,10/11/2000,
20701,2311 Pennsylvania Ave,SG,,,10/11/2000,
20702,418 Bainbridge St,,9/26/1961,,,
20703,414 Bainbridge St,,9/26/1961,,,
20704,416 Bainbridge St,,9/26/1961,,,
20705,200-02 W Walnut Ln,,12/31/1984,,,
20706,7406 Germantown Ave,,4/30/1986,,,
20707,1328 Rodman St,,2/24/1969,,,
20708,1330 Rodman St,,12/31/1984,,,
20709,1340 Rodman St,,12/31/1984,,,
20710,1338 Rodman St,,12/31/1984,,,
20711,1336 Rodman St,,1/24/1964,,,
20712,1334 Rodman St,,12/31/1984,,,
20713,1332 Rodman St,,12/31/1984,,,
20714,518 S Juniper St,,2/11/1966,,,
20715,522 S Juniper St,,9/23/1965,,,
20716,1910 Chestnut St,,8/9/2008,,,
20717,600-02 Addison St,SH,,,3/10/1999,
20718,5428 Greene St,,3/29/1966,,,
20719,5436 Greene St,,3/29/1966,,,
20720,5430 Greene St,,3/29/1966,,,
20721,5438 Greene St,,3/29/1966,,,
20722,5418 Greene St,,3/29/1966,,,
20723,121 W Coulter St,,3/29/1966,,,
20724,115 W Coulter St,,3/29/1966,,,
20725,117 W Coulter St,,3/29/1966,,,
21506,1 Academy Cir,,6/26/1956,,,
21507,1 Academy Cir,,6/26/1956,,,
21508,1 Academy Cir,,6/26/1956,,,
21509,1 Academy Cir,,6/26/1956,,,
21510,1 Academy Cir,,6/26/1956,,,
21511,1 Academy Cir,,6/26/1956,,,
21512,1 Academy Cir,,6/26/1956,,,
21513,1 Academy Cir,,6/26/1956,,,
21514,1 Academy Cir,,6/26/1956,,,
21515,1 Academy Cir,,6/26/1956,,,
21516,1 Academy Cir,,6/26/1956,,,
21517,1 Academy Cir,,6/26/1956,,,
21518,1 Academy Cir,,6/26/1956,,,
21519,1 Academy Cir,,6/26/1956,,,
21520,1 Academy Cir,,6/26/1956,,,
21521,1 Academy Cir,,6/26/1956,,,
21522,1 Academy Cir,,6/26/1956,,,
21523,1 Academy Cir,,6/26/1956,,,
21524,1 Academy Cir,,6/26/1956,,,
21525,1 Academy Cir,,6/26/1956,,,
21526,1 Academy Cir,,6/26/1956,,,
21527,1 Academy Cir,,6/26/1956,,,
21528,1 Academy Cir,,6/26/1956,,,
21529,1 Academy Cir,,6/26/1956,,,
21530,1 Academy Cir,,6/26/1956,,,
21531,1 Academy Cir,,6/26/1956,,,
21532,1 Academy Cir,,6/26/1956,,,
21533,1 Academy Cir,,6/26/1956,,,
21534,1 Academy Cir,,6/26/1956,,,
21535,2501 Christian St,,1/7/1982,,,
21536,2501 Christian St,,1/7/1982,,,
21537,2501 Christian St,,1/7/1982,,,
21538,2501 Christian St,,1/7/1982,,,
21539,2501 Christian St,,1/7/1982,,,
21540,2501 Christian St,,1/7/1982,,,
21541,2501 Christian St,,1/7/1982,,,
21542,2501 Christian St,,1/7/1982,,,
21543,2501 Christian St,,1/7/1982,,,
21544,2501 Christian St,,1/7/1982,,,
21545,2501 Christian St,,1/7/1982,,,
21546,2501 Christian St,,1/7/1982,,,
21547,2501 Christian St,,1/7/1982,,,
21548,2501 Christian St,,1/7/1982,,,
21549,705-09 N Franklin St,,4/24/1962,,,
21550,5448 Germantown Ave,,5/28/1957,,,
21551,5450 Germantown Ave,,5/28/1957,,,
21552,5442 Germantown Ave,,6/26/1956,,,
21553,5434 Germantown Ave,,5/28/1957,,,
21554,5430 Germantown Ave,,5/28/1957,,,
21555,6346 Woodbine Ave,OF,,,1/1/3000,
21556,6344 Woodbine Ave,OF,,,1/1/3000,
21557,6340 Woodbine Ave,OF,,,1/1/3000,
21558,6338 Woodbine Ave,OF,,,1/1/3000,
21559,6334 Woodbine Ave,OF,,,1/1/3000,
21560,6332 Woodbine Ave,OF,,,1/1/3000,
21561,6388 Woodbine Ave,OF,,,1/1/3000,
21562,6392 Woodbine Ave,OF,,,1/1/3000,
21563,6333 Malvern Ave,,5/26/1970,,,
21564,238 Vine St,OC,,,12/12/2003,
21565,263 N 3rd St,OC,,,12/12/2003,
21566,261 N 3rd St,OC,9/16/1980,,12/12/2003,
21567,259 N 3rd St,OC,,,12/12/2003,
21568,257 N 3rd St,OC,12/31/1984,,12/12/2003,
21569,255 N 3rd St,OC,12/31/1984,,12/12/2003,
20274,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
21581,216 Vine St,OC,,,12/12/2003,
20275,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20276,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20277,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20278,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20279,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20280,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20281,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20282,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20283,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20284,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20285,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20286,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20287,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20288,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20289,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20290,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20291,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20292,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20293,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20294,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20295,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20296,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20297,202-10 W Rittenhouse Sq,RF,,,2/8/1995,
20726,601-03 Lombard St,SH,,,3/10/1999,
20727,619 Lombard St,SH,12/31/1984,,3/10/1999,
20728,617 Lombard St,SH,12/31/1984,,3/10/1999,
20729,613 Lombard St,SH,12/31/1984,,3/10/1999,
20730,615 Lombard St,SH,12/31/1984,,3/10/1999,
20731,609 Lombard St,SH,,,3/10/1999,
20732,543 Lombard St,SH,,,3/10/1999,
20733,609R Lombard St,SH,,,3/10/1999,
20734,611 Lombard St,SH,12/31/1984,,3/10/1999,
20735,616-18 Addison St,SH,,,3/10/1999,
20736,607 Lombard St,SH,,,3/10/1999,
20737,604 Addison St,SH,,,3/10/1999,
20738,606 Addison St,SH,,,3/10/1999,
20739,608 Addison St,SH,,,3/10/1999,
20740,610 Addison St,SH,,,3/10/1999,
20741,612-14 Addison St,SH,,,3/10/1999,
20742,7 N Chris Columbus Blvd,OC,,,12/12/2003,
20743,7 N Chris Columbus Blvd,OC,,,12/12/2003,
21582,226-28 Vine St,OC,12/31/1984,,12/12/2003,
19996,111 S 15th St,,8/2/1973,,,
20744,7 N Chris Columbus Blvd,OC,,,12/12/2003,
20745,7 N Chris Columbus Blvd,OC,,,12/12/2003,
20746,7 N Chris Columbus Blvd,OC,,,12/12/2003,
20747,7 N Chris Columbus Blvd,OC,,,12/12/2003,
20748,7 N Chris Columbus Blvd,OC,,,12/12/2003,
